1	0.50
1	0.49
1	0.49
1	0.50
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.50
1	0.51
1	0.51
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.50
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.50
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.50
1	0.50
1	0.49
1	0.49
1	0.49
1	0.50
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.50
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
1	0.49
2	0.48
2	0.48
2	0.49
2	0.48
2	0.49
2	0.48
2	0.48
2	0.48
2	0.49
2	0.49
2	0.49
2	0.49
2	0.48
2	0.49
2	0.48
2	0.48
2	0.49
2	0.49
2	0.48
2	0.49
2	0.49
2	0.49
2	0.49
2	0.49
2	0.49
2	0.49
2	0.49
2	0.48
2	0.49
2	0.48
2	0.49
2	0.48
2	0.49
2	0.49
2	0.49
2	0.49
2	0.49
2	0.49
2	0.51
2	0.50
2	0.49
2	0.49
2	0.48
2	0.48
2	0.49
2	0.49
2	0.49
2	0.49
2	0.49
2	0.49
2	0.48
2	0.48
2	0.49
2	0.48
2	0.48
2	0.48
2	0.49
2	0.48
2	0.49
2	0.49
2	0.48
2	0.49
2	0.49
2	0.49
2	0.49
2	0.48
2	0.48
2	0.49
2	0.49
2	0.49
2	0.49
2	0.48
2	0.49
2	0.48
2	0.48
2	0.49
2	0.49
2	0.49
2	0.49
2	0.49
2	0.48
2	0.49
2	0.49
2	0.49
2	0.49
2	0.49
2	0.49
2	0.48
2	0.49
2	0.48
2	0.49
2	0.48
2	0.48
2	0.48
2	0.49
2	0.49
2	0.49
2	0.49
2	0.50
2	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.49
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.49
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.49
3	0.50
3	0.50
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.49
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
3	0.48
4	0.48
4	0.47
4	0.48
4	0.48
4	0.48
4	0.47
4	0.48
4	0.48
4	0.48
4	0.48
4	0.47
4	0.48
4	0.47
4	0.48
4	0.48
4	0.48
4	0.47
4	0.48
4	0.48
4	0.49
4	0.48
4	0.48
4	0.47
4	0.47
4	0.48
4	0.47
4	0.47
4	0.47
4	0.48
4	0.47
4	0.47
4	0.47
4	0.47
4	0.48
4	0.48
4	0.48
4	0.47
4	0.47
4	0.47
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.47
4	0.47
4	0.47
4	0.47
4	0.48
4	0.47
4	0.48
4	0.48
4	0.48
4	0.47
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.48
4	0.47
4	0.48
4	0.48
4	0.48
4	0.48
4	0.47
4	0.48
4	0.48
4	0.50
4	0.50
4	0.48
4	0.47
4	0.48
4	0.47
4	0.47
4	0.48
4	0.48
4	0.47
